Generation,Min,Max,Mean
2379,-nan(ind),-nan(ind),-nan(ind)
2380,-nan(ind),-nan(ind),-nan(ind)
2381,-nan(ind),-nan(ind),-nan(ind)
2382,-nan(ind),-nan(ind),-nan(ind)
2383,-nan(ind),-nan(ind),-nan(ind)
2384,-nan(ind),-nan(ind),-nan(ind)
2385,-nan(ind),-nan(ind),-nan(ind)
2386,-nan(ind),-nan(ind),-nan(ind)
2387,-nan(ind),-nan(ind),-nan(ind)
2388,-nan(ind),-nan(ind),-nan(ind)
2389,-nan(ind),-nan(ind),-nan(ind)
2390,-nan(ind),-nan(ind),-nan(ind)
2391,-nan(ind),-nan(ind),-nan(ind)
2392,-nan(ind),-nan(ind),-nan(ind)
2393,-nan(ind),-nan(ind),-nan(ind)
2394,-nan(ind),-nan(ind),-nan(ind)
2395,-nan(ind),-nan(ind),-nan(ind)
2396,-nan(ind),-nan(ind),-nan(ind)
2397,-nan(ind),-nan(ind),-nan(ind)
2398,-nan(ind),-nan(ind),-nan(ind)
2399,-nan(ind),-nan(ind),-nan(ind)
2400,-nan(ind),-nan(ind),-nan(ind)
2401,-nan(ind),-nan(ind),-nan(ind)
2402,-nan(ind),-nan(ind),-nan(ind)
2403,-nan(ind),-nan(ind),-nan(ind)
2404,-nan(ind),-nan(ind),-nan(ind)
2405,-nan(ind),-nan(ind),-nan(ind)
2406,-nan(ind),-nan(ind),-nan(ind)
2407,-nan(ind),-nan(ind),-nan(ind)
2408,-nan(ind),-nan(ind),-nan(ind)
2409,-nan(ind),-nan(ind),-nan(ind)
2410,-nan(ind),-nan(ind),-nan(ind)
2411,-nan(ind),-nan(ind),-nan(ind)
2412,-nan(ind),-nan(ind),-nan(ind)
2413,-nan(ind),-nan(ind),-nan(ind)
2414,-nan(ind),-nan(ind),-nan(ind)
2415,-nan(ind),-nan(ind),-nan(ind)
2416,-nan(ind),-nan(ind),-nan(ind)
2417,-nan(ind),-nan(ind),-nan(ind)
2418,-nan(ind),-nan(ind),-nan(ind)
2419,-nan(ind),-nan(ind),-nan(ind)
2420,-nan(ind),-nan(ind),-nan(ind)
2421,-nan(ind),-nan(ind),-nan(ind)
2422,-nan(ind),-nan(ind),-nan(ind)
2423,-nan(ind),-nan(ind),-nan(ind)
2424,-nan(ind),-nan(ind),-nan(ind)
2425,-nan(ind),-nan(ind),-nan(ind)
2426,-nan(ind),-nan(ind),-nan(ind)
2427,-nan(ind),-nan(ind),-nan(ind)
2428,-nan(ind),-nan(ind),-nan(ind)
2429,-nan(ind),-nan(ind),-nan(ind)
2430,-nan(ind),-nan(ind),-nan(ind)
2431,-nan(ind),-nan(ind),-nan(ind)
2432,-nan(ind),-nan(ind),-nan(ind)
2433,-nan(ind),-nan(ind),-nan(ind)
2434,-nan(ind),-nan(ind),-nan(ind)
2435,-nan(ind),-nan(ind),-nan(ind)
2436,-nan(ind),-nan(ind),-nan(ind)
2437,-nan(ind),-nan(ind),-nan(ind)
2438,-nan(ind),-nan(ind),-nan(ind)
2439,-nan(ind),-nan(ind),-nan(ind)
2440,-nan(ind),-nan(ind),-nan(ind)
2441,-nan(ind),-nan(ind),-nan(ind)
2442,-nan(ind),-nan(ind),-nan(ind)
2443,-nan(ind),-nan(ind),-nan(ind)
2444,-nan(ind),-nan(ind),-nan(ind)
2445,-nan(ind),-nan(ind),-nan(ind)
2446,-nan(ind),-nan(ind),-nan(ind)
2447,-nan(ind),-nan(ind),-nan(ind)
2448,-nan(ind),-nan(ind),-nan(ind)
2449,-nan(ind),-nan(ind),-nan(ind)
2450,-nan(ind),-nan(ind),-nan(ind)
2451,-nan(ind),-nan(ind),-nan(ind)
2452,-nan(ind),-nan(ind),-nan(ind)
2453,-nan(ind),-nan(ind),-nan(ind)
2454,-nan(ind),-nan(ind),-nan(ind)
2455,-nan(ind),-nan(ind),-nan(ind)
2456,-nan(ind),-nan(ind),-nan(ind)
2457,-nan(ind),-nan(ind),-nan(ind)
2458,-nan(ind),-nan(ind),-nan(ind)
2459,-nan(ind),-nan(ind),-nan(ind)
2460,-nan(ind),-nan(ind),-nan(ind)
2461,-nan(ind),-nan(ind),-nan(ind)
2462,-nan(ind),-nan(ind),-nan(ind)
2463,-nan(ind),-nan(ind),-nan(ind)
2464,-nan(ind),-nan(ind),-nan(ind)
2465,-nan(ind),-nan(ind),-nan(ind)
2466,-nan(ind),-nan(ind),-nan(ind)
2467,-nan(ind),-nan(ind),-nan(ind)
2468,-nan(ind),-nan(ind),-nan(ind)
2469,-nan(ind),-nan(ind),-nan(ind)
2470,-nan(ind),-nan(ind),-nan(ind)
2471,-nan(ind),-nan(ind),-nan(ind)
2472,-nan(ind),-nan(ind),-nan(ind)
2473,-nan(ind),-nan(ind),-nan(ind)
2474,-nan(ind),-nan(ind),-nan(ind)
2475,-nan(ind),-nan(ind),-nan(ind)
2476,-nan(ind),-nan(ind),-nan(ind)
2477,-nan(ind),-nan(ind),-nan(ind)
2478,-nan(ind),-nan(ind),-nan(ind)
2479,-nan(ind),-nan(ind),-nan(ind)
2480,-nan(ind),-nan(ind),-nan(ind)
2481,-nan(ind),-nan(ind),-nan(ind)
2482,-nan(ind),-nan(ind),-nan(ind)
2483,-nan(ind),-nan(ind),-nan(ind)
2484,-nan(ind),-nan(ind),-nan(ind)
2485,-nan(ind),-nan(ind),-nan(ind)
2486,-nan(ind),-nan(ind),-nan(ind)
2487,-nan(ind),-nan(ind),-nan(ind)
2488,-nan(ind),-nan(ind),-nan(ind)
2489,-nan(ind),-nan(ind),-nan(ind)
2490,-nan(ind),-nan(ind),-nan(ind)
2491,-nan(ind),-nan(ind),-nan(ind)
2492,-nan(ind),-nan(ind),-nan(ind)
2493,-nan(ind),-nan(ind),-nan(ind)
2494,-nan(ind),-nan(ind),-nan(ind)
2495,-nan(ind),-nan(ind),-nan(ind)
2496,-nan(ind),-nan(ind),-nan(ind)
2497,-nan(ind),-nan(ind),-nan(ind)
2498,-nan(ind),-nan(ind),-nan(ind)
2499,-nan(ind),-nan(ind),-nan(ind)
2500,-nan(ind),-nan(ind),-nan(ind)
2501,-nan(ind),-nan(ind),-nan(ind)
2502,-nan(ind),-nan(ind),-nan(ind)
2503,-nan(ind),-nan(ind),-nan(ind)
2504,-nan(ind),-nan(ind),-nan(ind)
2505,-nan(ind),-nan(ind),-nan(ind)
2506,-nan(ind),-nan(ind),-nan(ind)
2507,-nan(ind),-nan(ind),-nan(ind)
2508,-nan(ind),-nan(ind),-nan(ind)
2509,-nan(ind),-nan(ind),-nan(ind)
2510,-nan(ind),-nan(ind),-nan(ind)
2511,-nan(ind),-nan(ind),-nan(ind)
2512,-nan(ind),-nan(ind),-nan(ind)
2513,-nan(ind),-nan(ind),-nan(ind)
2514,-nan(ind),-nan(ind),-nan(ind)
2515,-nan(ind),-nan(ind),-nan(ind)
2516,-nan(ind),-nan(ind),-nan(ind)
2517,-nan(ind),-nan(ind),-nan(ind)
2518,-nan(ind),-nan(ind),-nan(ind)
2519,-nan(ind),-nan(ind),-nan(ind)
2520,-nan(ind),-nan(ind),-nan(ind)
2521,-nan(ind),-nan(ind),-nan(ind)
2522,-nan(ind),-nan(ind),-nan(ind)
2523,-nan(ind),-nan(ind),-nan(ind)
2524,-nan(ind),-nan(ind),-nan(ind)
2525,-nan(ind),-nan(ind),-nan(ind)
2526,-nan(ind),-nan(ind),-nan(ind)
2527,-nan(ind),-nan(ind),-nan(ind)
2528,-nan(ind),-nan(ind),-nan(ind)
2529,-nan(ind),-nan(ind),-nan(ind)
2530,-nan(ind),-nan(ind),-nan(ind)
2531,-nan(ind),-nan(ind),-nan(ind)
2532,-nan(ind),-nan(ind),-nan(ind)
2533,-nan(ind),-nan(ind),-nan(ind)
2534,-nan(ind),-nan(ind),-nan(ind)
2535,-nan(ind),-nan(ind),-nan(ind)
2536,-nan(ind),-nan(ind),-nan(ind)
2537,-nan(ind),-nan(ind),-nan(ind)
2538,-nan(ind),-nan(ind),-nan(ind)
2539,-nan(ind),-nan(ind),-nan(ind)
2540,-nan(ind),-nan(ind),-nan(ind)
2541,-nan(ind),-nan(ind),-nan(ind)
2542,-nan(ind),-nan(ind),-nan(ind)
2543,-nan(ind),-nan(ind),-nan(ind)
2544,-nan(ind),-nan(ind),-nan(ind)
2545,-nan(ind),-nan(ind),-nan(ind)
2546,-nan(ind),-nan(ind),-nan(ind)
2547,-nan(ind),-nan(ind),-nan(ind)
2548,-nan(ind),-nan(ind),-nan(ind)
2549,-nan(ind),-nan(ind),-nan(ind)
2550,-nan(ind),-nan(ind),-nan(ind)
2551,-nan(ind),-nan(ind),-nan(ind)
2552,-nan(ind),-nan(ind),-nan(ind)
2553,-nan(ind),-nan(ind),-nan(ind)
2554,-nan(ind),-nan(ind),-nan(ind)
2555,-nan(ind),-nan(ind),-nan(ind)
2556,-nan(ind),-nan(ind),-nan(ind)
2557,-nan(ind),-nan(ind),-nan(ind)
2558,-nan(ind),-nan(ind),-nan(ind)
2559,-nan(ind),-nan(ind),-nan(ind)
2560,-nan(ind),-nan(ind),-nan(ind)
2561,-nan(ind),-nan(ind),-nan(ind)
2562,-nan(ind),-nan(ind),-nan(ind)
2563,-nan(ind),-nan(ind),-nan(ind)
2564,-nan(ind),-nan(ind),-nan(ind)
2565,-nan(ind),-nan(ind),-nan(ind)
2566,-nan(ind),-nan(ind),-nan(ind)
2567,-nan(ind),-nan(ind),-nan(ind)
2568,-nan(ind),-nan(ind),-nan(ind)
2569,-nan(ind),-nan(ind),-nan(ind)
2570,-nan(ind),-nan(ind),-nan(ind)
2571,-nan(ind),-nan(ind),-nan(ind)
2572,-nan(ind),-nan(ind),-nan(ind)
2573,-nan(ind),-nan(ind),-nan(ind)
2574,-nan(ind),-nan(ind),-nan(ind)
2575,-nan(ind),-nan(ind),-nan(ind)
2576,-nan(ind),-nan(ind),-nan(ind)
2577,-nan(ind),-nan(ind),-nan(ind)
2578,-nan(ind),-nan(ind),-nan(ind)
2579,-nan(ind),-nan(ind),-nan(ind)
2580,-nan(ind),-nan(ind),-nan(ind)
2581,-nan(ind),-nan(ind),-nan(ind)
2582,-nan(ind),-nan(ind),-nan(ind)
2583,-nan(ind),-nan(ind),-nan(ind)
2584,-nan(ind),-nan(ind),-nan(ind)
2585,-nan(ind),-nan(ind),-nan(ind)
2586,-nan(ind),-nan(ind),-nan(ind)
2587,-nan(ind),-nan(ind),-nan(ind)
2588,-nan(ind),-nan(ind),-nan(ind)
2589,-nan(ind),-nan(ind),-nan(ind)
2590,-nan(ind),-nan(ind),-nan(ind)
2591,-nan(ind),-nan(ind),-nan(ind)
2592,-nan(ind),-nan(ind),-nan(ind)
2593,-nan(ind),-nan(ind),-nan(ind)
2594,-nan(ind),-nan(ind),-nan(ind)
2595,-nan(ind),-nan(ind),-nan(ind)
2596,-nan(ind),-nan(ind),-nan(ind)
2597,-nan(ind),-nan(ind),-nan(ind)
2598,-nan(ind),-nan(ind),-nan(ind)
2599,-nan(ind),-nan(ind),-nan(ind)
2600,-nan(ind),-nan(ind),-nan(ind)
2601,-nan(ind),-nan(ind),-nan(ind)
2602,-nan(ind),-nan(ind),-nan(ind)
2603,-nan(ind),-nan(ind),-nan(ind)
2604,-nan(ind),-nan(ind),-nan(ind)
2605,-nan(ind),-nan(ind),-nan(ind)
2606,-nan(ind),-nan(ind),-nan(ind)
2607,-nan(ind),-nan(ind),-nan(ind)
2608,-nan(ind),-nan(ind),-nan(ind)
2609,-nan(ind),-nan(ind),-nan(ind)
2610,-nan(ind),-nan(ind),-nan(ind)
2611,-nan(ind),-nan(ind),-nan(ind)
2612,-nan(ind),-nan(ind),-nan(ind)
2613,-nan(ind),-nan(ind),-nan(ind)
2614,-nan(ind),-nan(ind),-nan(ind)
2615,-nan(ind),-nan(ind),-nan(ind)
2616,-nan(ind),-nan(ind),-nan(ind)
2617,-nan(ind),-nan(ind),-nan(ind)
2618,-nan(ind),-nan(ind),-nan(ind)
2619,-nan(ind),-nan(ind),-nan(ind)
2620,-nan(ind),-nan(ind),-nan(ind)
2621,-nan(ind),-nan(ind),-nan(ind)
2622,-nan(ind),-nan(ind),-nan(ind)
2623,-nan(ind),-nan(ind),-nan(ind)
2624,-nan(ind),-nan(ind),-nan(ind)
2625,-nan(ind),-nan(ind),-nan(ind)
2626,-nan(ind),-nan(ind),-nan(ind)
2627,-nan(ind),-nan(ind),-nan(ind)
2628,-nan(ind),-nan(ind),-nan(ind)
2629,-nan(ind),-nan(ind),-nan(ind)
2630,-nan(ind),-nan(ind),-nan(ind)
2631,-nan(ind),-nan(ind),-nan(ind)
2632,-nan(ind),-nan(ind),-nan(ind)
2633,-nan(ind),-nan(ind),-nan(ind)
2634,-nan(ind),-nan(ind),-nan(ind)
2635,-nan(ind),-nan(ind),-nan(ind)
2636,-nan(ind),-nan(ind),-nan(ind)
2637,-nan(ind),-nan(ind),-nan(ind)
2638,-nan(ind),-nan(ind),-nan(ind)
2639,-nan(ind),-nan(ind),-nan(ind)
2640,-nan(ind),-nan(ind),-nan(ind)
2641,-nan(ind),-nan(ind),-nan(ind)
2642,-nan(ind),-nan(ind),-nan(ind)
2643,-nan(ind),-nan(ind),-nan(ind)
2644,-nan(ind),-nan(ind),-nan(ind)
2645,-nan(ind),-nan(ind),-nan(ind)
2646,-nan(ind),-nan(ind),-nan(ind)
2647,-nan(ind),-nan(ind),-nan(ind)
2648,-nan(ind),-nan(ind),-nan(ind)
2649,-nan(ind),-nan(ind),-nan(ind)
2650,-nan(ind),-nan(ind),-nan(ind)
2651,-nan(ind),-nan(ind),-nan(ind)
2652,-nan(ind),-nan(ind),-nan(ind)
2653,-nan(ind),-nan(ind),-nan(ind)
2654,-nan(ind),-nan(ind),-nan(ind)
2655,-nan(ind),-nan(ind),-nan(ind)
2656,-nan(ind),-nan(ind),-nan(ind)
2657,-nan(ind),-nan(ind),-nan(ind)
2658,-nan(ind),-nan(ind),-nan(ind)
2659,-nan(ind),-nan(ind),-nan(ind)
2660,-nan(ind),-nan(ind),-nan(ind)
2661,-nan(ind),-nan(ind),-nan(ind)
2662,-nan(ind),-nan(ind),-nan(ind)
2663,-nan(ind),-nan(ind),-nan(ind)
2664,-nan(ind),-nan(ind),-nan(ind)
2665,-nan(ind),-nan(ind),-nan(ind)
2666,-nan(ind),-nan(ind),-nan(ind)
2667,-nan(ind),-nan(ind),-nan(ind)
2668,-nan(ind),-nan(ind),-nan(ind)
2669,-nan(ind),-nan(ind),-nan(ind)
2670,-nan(ind),-nan(ind),-nan(ind)
2671,-nan(ind),-nan(ind),-nan(ind)
2672,-nan(ind),-nan(ind),-nan(ind)
2673,-nan(ind),-nan(ind),-nan(ind)
2674,-nan(ind),-nan(ind),-nan(ind)
2675,-nan(ind),-nan(ind),-nan(ind)
2676,-nan(ind),-nan(ind),-nan(ind)
2677,-nan(ind),-nan(ind),-nan(ind)
2678,-nan(ind),-nan(ind),-nan(ind)
2679,-nan(ind),-nan(ind),-nan(ind)
2680,-nan(ind),-nan(ind),-nan(ind)
2681,-nan(ind),-nan(ind),-nan(ind)
2682,-nan(ind),-nan(ind),-nan(ind)
2683,-nan(ind),-nan(ind),-nan(ind)
2684,-nan(ind),-nan(ind),-nan(ind)
2685,-nan(ind),-nan(ind),-nan(ind)
2686,-nan(ind),-nan(ind),-nan(ind)
2687,-nan(ind),-nan(ind),-nan(ind)
2688,-nan(ind),-nan(ind),-nan(ind)
2689,-nan(ind),-nan(ind),-nan(ind)
2690,-nan(ind),-nan(ind),-nan(ind)
2691,-nan(ind),-nan(ind),-nan(ind)
2692,-nan(ind),-nan(ind),-nan(ind)
2693,-nan(ind),-nan(ind),-nan(ind)
2694,-nan(ind),-nan(ind),-nan(ind)
2695,-nan(ind),-nan(ind),-nan(ind)
2696,-nan(ind),-nan(ind),-nan(ind)
2697,-nan(ind),-nan(ind),-nan(ind)
2698,-nan(ind),-nan(ind),-nan(ind)
2699,-nan(ind),-nan(ind),-nan(ind)
2700,-nan(ind),-nan(ind),-nan(ind)
2701,-nan(ind),-nan(ind),-nan(ind)
2702,-nan(ind),-nan(ind),-nan(ind)
2703,-nan(ind),-nan(ind),-nan(ind)
2704,-nan(ind),-nan(ind),-nan(ind)
2705,-nan(ind),-nan(ind),-nan(ind)
2706,-nan(ind),-nan(ind),-nan(ind)
2707,-nan(ind),-nan(ind),-nan(ind)
2708,-nan(ind),-nan(ind),-nan(ind)
2709,-nan(ind),-nan(ind),-nan(ind)
2710,-nan(ind),-nan(ind),-nan(ind)
2711,-nan(ind),-nan(ind),-nan(ind)
2712,-nan(ind),-nan(ind),-nan(ind)
2713,-nan(ind),-nan(ind),-nan(ind)
2714,-nan(ind),-nan(ind),-nan(ind)
2715,-nan(ind),-nan(ind),-nan(ind)
2716,-nan(ind),-nan(ind),-nan(ind)
2717,-nan(ind),-nan(ind),-nan(ind)
2718,-nan(ind),-nan(ind),-nan(ind)
2719,-nan(ind),-nan(ind),-nan(ind)
2720,-nan(ind),-nan(ind),-nan(ind)
2721,-nan(ind),-nan(ind),-nan(ind)
2722,-nan(ind),-nan(ind),-nan(ind)
2723,-nan(ind),-nan(ind),-nan(ind)
2724,-nan(ind),-nan(ind),-nan(ind)
2725,-nan(ind),-nan(ind),-nan(ind)
2726,-nan(ind),-nan(ind),-nan(ind)
2727,-nan(ind),-nan(ind),-nan(ind)
2728,-nan(ind),-nan(ind),-nan(ind)
2729,-nan(ind),-nan(ind),-nan(ind)
2730,-nan(ind),-nan(ind),-nan(ind)
2731,-nan(ind),-nan(ind),-nan(ind)
2732,-nan(ind),-nan(ind),-nan(ind)
2733,-nan(ind),-nan(ind),-nan(ind)
2734,-nan(ind),-nan(ind),-nan(ind)
2735,-nan(ind),-nan(ind),-nan(ind)
2736,-nan(ind),-nan(ind),-nan(ind)
2737,-nan(ind),-nan(ind),-nan(ind)
2738,-nan(ind),-nan(ind),-nan(ind)
2739,-nan(ind),-nan(ind),-nan(ind)
2740,-nan(ind),-nan(ind),-nan(ind)
2741,-nan(ind),-nan(ind),-nan(ind)
2742,-nan(ind),-nan(ind),-nan(ind)
2743,-nan(ind),-nan(ind),-nan(ind)
2744,-nan(ind),-nan(ind),-nan(ind)
2745,-nan(ind),-nan(ind),-nan(ind)
2746,-nan(ind),-nan(ind),-nan(ind)
2747,-nan(ind),-nan(ind),-nan(ind)
2748,-nan(ind),-nan(ind),-nan(ind)
2749,-nan(ind),-nan(ind),-nan(ind)
2750,-nan(ind),-nan(ind),-nan(ind)
2751,-nan(ind),-nan(ind),-nan(ind)
2752,-nan(ind),-nan(ind),-nan(ind)
2753,-nan(ind),-nan(ind),-nan(ind)
2754,-nan(ind),-nan(ind),-nan(ind)
2755,-nan(ind),-nan(ind),-nan(ind)
2756,-nan(ind),-nan(ind),-nan(ind)
2757,-nan(ind),-nan(ind),-nan(ind)
2758,-nan(ind),-nan(ind),-nan(ind)
2759,-nan(ind),-nan(ind),-nan(ind)
2760,-nan(ind),-nan(ind),-nan(ind)
2761,-nan(ind),-nan(ind),-nan(ind)
2762,-nan(ind),-nan(ind),-nan(ind)
2763,-nan(ind),-nan(ind),-nan(ind)
2764,-nan(ind),-nan(ind),-nan(ind)
2765,-nan(ind),-nan(ind),-nan(ind)
2766,-nan(ind),-nan(ind),-nan(ind)
2767,-nan(ind),-nan(ind),-nan(ind)
2768,-nan(ind),-nan(ind),-nan(ind)
2769,-nan(ind),-nan(ind),-nan(ind)
2770,-nan(ind),-nan(ind),-nan(ind)
2771,-nan(ind),-nan(ind),-nan(ind)
2772,-nan(ind),-nan(ind),-nan(ind)
2773,-nan(ind),-nan(ind),-nan(ind)
2774,-nan(ind),-nan(ind),-nan(ind)
2775,-nan(ind),-nan(ind),-nan(ind)
2776,-nan(ind),-nan(ind),-nan(ind)
2777,-nan(ind),-nan(ind),-nan(ind)
2778,-nan(ind),-nan(ind),-nan(ind)
2779,-nan(ind),-nan(ind),-nan(ind)
2780,-nan(ind),-nan(ind),-nan(ind)
2781,-nan(ind),-nan(ind),-nan(ind)
2782,-nan(ind),-nan(ind),-nan(ind)
2783,-nan(ind),-nan(ind),-nan(ind)
2784,-nan(ind),-nan(ind),-nan(ind)
2785,-nan(ind),-nan(ind),-nan(ind)
2786,-nan(ind),-nan(ind),-nan(ind)
2787,-nan(ind),-nan(ind),-nan(ind)
2788,-nan(ind),-nan(ind),-nan(ind)
2789,-nan(ind),-nan(ind),-nan(ind)
2790,-nan(ind),-nan(ind),-nan(ind)
2791,-nan(ind),-nan(ind),-nan(ind)
2792,-nan(ind),-nan(ind),-nan(ind)
2793,-nan(ind),-nan(ind),-nan(ind)
2794,-nan(ind),-nan(ind),-nan(ind)
2795,-nan(ind),-nan(ind),-nan(ind)
2796,-nan(ind),-nan(ind),-nan(ind)
2797,-nan(ind),-nan(ind),-nan(ind)
2798,-nan(ind),-nan(ind),-nan(ind)
2799,-nan(ind),-nan(ind),-nan(ind)
2800,-nan(ind),-nan(ind),-nan(ind)
2801,-nan(ind),-nan(ind),-nan(ind)
2802,-nan(ind),-nan(ind),-nan(ind)
2803,-nan(ind),-nan(ind),-nan(ind)
2804,-nan(ind),-nan(ind),-nan(ind)
2805,-nan(ind),-nan(ind),-nan(ind)
2806,-nan(ind),-nan(ind),-nan(ind)
2807,-nan(ind),-nan(ind),-nan(ind)
2808,-nan(ind),-nan(ind),-nan(ind)
2809,-nan(ind),-nan(ind),-nan(ind)
2810,-nan(ind),-nan(ind),-nan(ind)
2811,-nan(ind),-nan(ind),-nan(ind)
2812,-nan(ind),-nan(ind),-nan(ind)
2813,-nan(ind),-nan(ind),-nan(ind)
2814,-nan(ind),-nan(ind),-nan(ind)
2815,-nan(ind),-nan(ind),-nan(ind)
2816,-nan(ind),-nan(ind),-nan(ind)
2817,-nan(ind),-nan(ind),-nan(ind)
2818,-nan(ind),-nan(ind),-nan(ind)
2819,-nan(ind),-nan(ind),-nan(ind)
2820,-nan(ind),-nan(ind),-nan(ind)
2821,-nan(ind),-nan(ind),-nan(ind)
2822,-nan(ind),-nan(ind),-nan(ind)
2823,-nan(ind),-nan(ind),-nan(ind)
2824,-nan(ind),-nan(ind),-nan(ind)
2825,-nan(ind),-nan(ind),-nan(ind)
2826,-nan(ind),-nan(ind),-nan(ind)
2827,-nan(ind),-nan(ind),-nan(ind)
2828,-nan(ind),-nan(ind),-nan(ind)
2829,-nan(ind),-nan(ind),-nan(ind)
2830,-nan(ind),-nan(ind),-nan(ind)
2831,-nan(ind),-nan(ind),-nan(ind)
2832,-nan(ind),-nan(ind),-nan(ind)
2833,-nan(ind),-nan(ind),-nan(ind)
2834,-nan(ind),-nan(ind),-nan(ind)
2835,-nan(ind),-nan(ind),-nan(ind)
2836,-nan(ind),-nan(ind),-nan(ind)
2837,-nan(ind),-nan(ind),-nan(ind)
2838,-nan(ind),-nan(ind),-nan(ind)
2839,-nan(ind),-nan(ind),-nan(ind)
2840,-nan(ind),-nan(ind),-nan(ind)
2841,-nan(ind),-nan(ind),-nan(ind)
2842,-nan(ind),-nan(ind),-nan(ind)
2843,-nan(ind),-nan(ind),-nan(ind)
2844,-nan(ind),-nan(ind),-nan(ind)
2845,-nan(ind),-nan(ind),-nan(ind)
2846,-nan(ind),-nan(ind),-nan(ind)
2847,-nan(ind),-nan(ind),-nan(ind)
2848,-nan(ind),-nan(ind),-nan(ind)
2849,-nan(ind),-nan(ind),-nan(ind)
2850,-nan(ind),-nan(ind),-nan(ind)
2851,-nan(ind),-nan(ind),-nan(ind)
2852,-nan(ind),-nan(ind),-nan(ind)
2853,-nan(ind),-nan(ind),-nan(ind)
2854,-nan(ind),-nan(ind),-nan(ind)
2855,-nan(ind),-nan(ind),-nan(ind)
2856,-nan(ind),-nan(ind),-nan(ind)
2857,-nan(ind),-nan(ind),-nan(ind)
2858,-nan(ind),-nan(ind),-nan(ind)
2859,-nan(ind),-nan(ind),-nan(ind)
2860,-nan(ind),-nan(ind),-nan(ind)
2861,-nan(ind),-nan(ind),-nan(ind)
2862,-nan(ind),-nan(ind),-nan(ind)
2863,-nan(ind),-nan(ind),-nan(ind)
2864,-nan(ind),-nan(ind),-nan(ind)
2865,-nan(ind),-nan(ind),-nan(ind)
2866,-nan(ind),-nan(ind),-nan(ind)
2867,-nan(ind),-nan(ind),-nan(ind)
2868,-nan(ind),-nan(ind),-nan(ind)
2869,-nan(ind),-nan(ind),-nan(ind)
2870,-nan(ind),-nan(ind),-nan(ind)
2871,-nan(ind),-nan(ind),-nan(ind)
2872,-nan(ind),-nan(ind),-nan(ind)
2873,-nan(ind),-nan(ind),-nan(ind)
2874,-nan(ind),-nan(ind),-nan(ind)
2875,-nan(ind),-nan(ind),-nan(ind)
2876,-nan(ind),-nan(ind),-nan(ind)
2877,-nan(ind),-nan(ind),-nan(ind)
2878,-nan(ind),-nan(ind),-nan(ind)
2879,-nan(ind),-nan(ind),-nan(ind)
2880,-nan(ind),-nan(ind),-nan(ind)
2881,-nan(ind),-nan(ind),-nan(ind)
2882,-nan(ind),-nan(ind),-nan(ind)
2883,-nan(ind),-nan(ind),-nan(ind)
2884,-nan(ind),-nan(ind),-nan(ind)
2885,-nan(ind),-nan(ind),-nan(ind)
2886,-nan(ind),-nan(ind),-nan(ind)
2887,-nan(ind),-nan(ind),-nan(ind)
2888,-nan(ind),-nan(ind),-nan(ind)
2889,-nan(ind),-nan(ind),-nan(ind)
2890,-nan(ind),-nan(ind),-nan(ind)
2891,-nan(ind),-nan(ind),-nan(ind)
2892,-nan(ind),-nan(ind),-nan(ind)
2893,-nan(ind),-nan(ind),-nan(ind)
2894,-nan(ind),-nan(ind),-nan(ind)
2895,-nan(ind),-nan(ind),-nan(ind)
2896,-nan(ind),-nan(ind),-nan(ind)
2897,-nan(ind),-nan(ind),-nan(ind)
2898,-nan(ind),-nan(ind),-nan(ind)
2899,-nan(ind),-nan(ind),-nan(ind)
2900,-nan(ind),-nan(ind),-nan(ind)
2901,-nan(ind),-nan(ind),-nan(ind)
2902,-nan(ind),-nan(ind),-nan(ind)
2903,-nan(ind),-nan(ind),-nan(ind)
2904,-nan(ind),-nan(ind),-nan(ind)
2905,-nan(ind),-nan(ind),-nan(ind)
2906,-nan(ind),-nan(ind),-nan(ind)
2907,-nan(ind),-nan(ind),-nan(ind)
2908,-nan(ind),-nan(ind),-nan(ind)
2909,-nan(ind),-nan(ind),-nan(ind)
2910,-nan(ind),-nan(ind),-nan(ind)
2911,-nan(ind),-nan(ind),-nan(ind)
2912,-nan(ind),-nan(ind),-nan(ind)
2913,-nan(ind),-nan(ind),-nan(ind)
2914,-nan(ind),-nan(ind),-nan(ind)
2915,-nan(ind),-nan(ind),-nan(ind)
2916,-nan(ind),-nan(ind),-nan(ind)
2917,-nan(ind),-nan(ind),-nan(ind)
2918,-nan(ind),-nan(ind),-nan(ind)
2919,-nan(ind),-nan(ind),-nan(ind)
2920,-nan(ind),-nan(ind),-nan(ind)
2921,-nan(ind),-nan(ind),-nan(ind)
2922,-nan(ind),-nan(ind),-nan(ind)
2923,-nan(ind),-nan(ind),-nan(ind)
2924,-nan(ind),-nan(ind),-nan(ind)
2925,-nan(ind),-nan(ind),-nan(ind)
2926,-nan(ind),-nan(ind),-nan(ind)
2927,-nan(ind),-nan(ind),-nan(ind)
2928,-nan(ind),-nan(ind),-nan(ind)
2929,-nan(ind),-nan(ind),-nan(ind)
2930,-nan(ind),-nan(ind),-nan(ind)
2931,-nan(ind),-nan(ind),-nan(ind)
2932,-nan(ind),-nan(ind),-nan(ind)
2933,-nan(ind),-nan(ind),-nan(ind)
2934,-nan(ind),-nan(ind),-nan(ind)
2935,-nan(ind),-nan(ind),-nan(ind)
2936,-nan(ind),-nan(ind),-nan(ind)
2937,-nan(ind),-nan(ind),-nan(ind)
